future_lr_3,future_direction_3,future_rv_3
-0.023929836187082998,-1.0,0.0012366899741955099
-0.024249866253731156,-1.0,0.0012652562395487515
-0.021971658431967356,-1.0,0.0025524261760972557
-0.030779521876818094,-1.0,0.006961749854706249
-0.023174072442628812,-1.0,0.009043823630207476
-0.034905725842964586,-1.0,0.009420833546268718
0.001641302544834744,1.0,0.017403351944225057
0.015267153682570367,1.0,0.01860920039752315
0.02735812847755348,1.0,0.011762777743983486
0.0006841820007181809,1.0,0.011088520551067689
-0.014772355315759711,-1.0,0.0028272140372852623
0.01704354796758878,1.0,0.019320416187303926
0.03019908111658509,1.0,0.015806901362663033
0.030806870583768742,1.0,0.015564683383467824
-0.0013948187274799295,-1.0,0.004941639354522723
-0.007720044972964857,-1.0,0.001657347663793475
0.006557367717981322,1.0,0.008856750170727708
0.023935523552154336,1.0,0.008004329388104095
0.015240828784969906,1.0,0.013021283767512831
-0.0067976495940573756,-1.0,0.013172529059643993
-0.01596455556071419,-1.0,0.007880172959139183
-0.0015412150766174193,-1.0,0.008042575349837157
-0.0017864812435046673,-1.0,0.008184049483987075
-0.024144821925130344,-1.0,0.011655165420505162
-0.027881799190632606,-1.0,0.00968013131406296
-0.011817461763991233,-1.0,0.012953296810561229
0.0025376355868385048,1.0,0.005127500701147513
0.027305030918217454,1.0,0.015101428606042563
0.024832756359064234,1.0,0.015417240806933297
0.038437470942703555,1.0,0.011370134395353892
0.0030978475917944337,1.0,0.009852518321503446
0.0057486012850080925,1.0,0.010300508681687859
0.011060799716007708,1.0,0.01245589914260173
0.015076314480266362,1.0,0.010306462082591181
0.00020935142429223674,1.0,0.012741707436421236
-0.015682036680594535,-1.0,0.0037655671880567326
-0.015969120627447708,-1.0,0.0037917297587197994
-0.021475490353168425,-1.0,0.006547148764357839
-0.01802558728140724,-1.0,0.008208964556754688
-0.006325737110051577,-1.0,0.010576322662026356
0.01191213570544214,1.0,0.0016737005219932773
0.012296685362844784,1.0,0.0014794102403082052
