feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
rolling_beta_ref_12,3,"(0.9999893299999999, 0.99999984]",9310,0.9999893361090681,0.9999998439360382,0.0023904158282091518,0.00014456443478138211,0.5093995058545494
rolling_beta_ref_12,3,"(0.99999984, 0.99999993]",9313,0.9999998439361764,0.9999999286057986,0.0037501227607943852,-0.00023323457277491408,0.4895833333333333
rolling_beta_ref_12,3,"(0.99999993, 0.99999996]",9312,0.9999999286081284,0.9999999623931956,0.004295352419886523,7.020219568978084e-05,0.5045103092783505
rolling_beta_ref_12,3,"(0.99999996, 0.99999998]",9313,0.9999999623944804,0.9999999811920086,0.004959795253791258,0.00016699737279735866,0.51530447857373
rolling_beta_ref_12,3,"(0.99999998, 1.0]",9313,0.9999999811955386,0.999999999504053,0.007572385276808182,0.000167474025887021,0.5184151186513476
rolling_beta_ref_12,3,nan,5,,,0.0022367575872572886,-0.00421842063821849,0.0
rolling_beta_ref_24,3,"(0.9999951499999999, 0.99999988]",9309,0.9999951611552989,0.9999998849025925,0.0024462326363875234,2.4641572610243516e-05,0.4987643709036209
rolling_beta_ref_24,3,"(0.99999988, 0.99999994]",9311,0.9999998849042554,0.9999999425311238,0.0035193576514426874,-6.421787256954929e-05,0.5031682955643862
rolling_beta_ref_24,3,"(0.99999994, 0.99999997]",9312,0.9999999425395655,0.9999999655743546,0.004158730628048147,-4.809216467952313e-05,0.5053694158075601
rolling_beta_ref_24,3,"(0.99999997, 0.99999998]",9311,0.9999999655872607,0.9999999810716488,0.005034202798483667,0.00018353135688668515,0.5155226125255129
rolling_beta_ref_24,3,"(0.99999998, 1.0]",9312,0.9999999810741957,0.9999999991594315,0.007809377404497549,0.0002173522238223438,0.5140678694158075
rolling_beta_ref_24,3,nan,11,,,0.0036513158942008714,0.0004434789034647547,0.5454545454545454
