feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
vol_20,3,"(0.0024, 0.00938]",598,0.00339938860314266,0.009379174829746454,0.009399828776236012,0.0005319758241959122,0.5453020134228188
vol_20,3,"(0.00938, 0.0112]",595,0.009381230918329184,0.011215070723331657,0.011466564053416756,0.0005105617182821243,0.5016835016835017
vol_20,3,"(0.0112, 0.0133]",598,0.011220735299343339,0.01329288067256412,0.0103347160081848,-0.002572575832368046,0.46464646464646464
vol_20,3,"(0.0133, 0.0164]",598,0.013304049637098674,0.016419114099290283,0.012360468472057299,-0.0018729046265247313,0.4949664429530201
vol_20,3,"(0.0164, 0.0738]",598,0.016419445285516414,0.0737665537946434,0.01462856557684427,-0.0006066282597394063,0.5175879396984925
vol_20,12,"(0.0024, 0.00938]",598,0.00339938860314266,0.009379174829746454,0.011389594146731467,0.0075192104634325034,0.626465661641541
vol_20,12,"(0.00938, 0.0112]",590,0.009381230918329184,0.011215070723331657,0.013672097563417982,-0.005881213772742939,0.49322033898305084
vol_20,12,"(0.0112, 0.0133]",594,0.011220735299343339,0.01329288067256412,0.012725955866241166,-0.0072723535560868325,0.44276094276094274
vol_20,12,"(0.0133, 0.0164]",598,0.013304049637098674,0.016419114099290283,0.013945603061992917,-0.00934422838868581,0.4230769230769231
vol_20,12,"(0.0164, 0.0738]",598,0.016419445285516414,0.0737665537946434,0.016050345416826952,-0.0012420469399404143,0.5209380234505863
log_return,3,"(-0.00244, 0.00243]",599,-0.002435461505819525,0.0024251145850504585,0.010566828980156174,-0.00032439710847531817,0.5125628140703518
log_return,3,"(-0.00897, -0.00244]",599,-0.008956690926378741,-0.002440513718956261,0.010753773233645493,-0.0007004467223117198,0.5125628140703518
log_return,3,"(-0.164, -0.00897]",599,-0.16345249562445918,-0.008989632636181355,0.013773979896657877,-0.0017465851960543708,0.5050335570469798
log_return,3,"(0.00243, 0.00862]",599,0.002426064036520792,0.008619483606390865,0.010623023719616917,-0.00036706009162793544,0.5091819699499165
