future_lr_3,future_direction_3,future_rv_3,future_lr_12,future_direction_12,future_rv_12
0.003416267711725318,1.0,0.019042112563877653,0.048428758083246315,1.0,0.01087836876698121
0.008727464329584933,1.0,0.017485889545662176,0.05685322032189699,1.0,0.01003544199425408
-0.0080837603154027,-1.0,0.007826307472700552,0.027807262141096523,1.0,0.008618005466168704
0.0013706497913501536,1.0,0.006163789953852485,0.023302879021784406,1.0,0.009201150384734161
0.014145764484843504,1.0,0.0030994491552803786,0.0356081575473004,1.0,0.00891394580102625
0.01937959791985744,1.0,0.005171886090724519,0.057082228462356,1.0,0.011431835868632565
0.030011915371808584,1.0,0.0028205895667909827,0.05977717613894029,1.0,0.011380857671008767
0.027669247682687192,1.0,0.004171827774627025,0.05110574922447153,1.0,0.011532521668692909
0.03331735101402167,1.0,0.006386179109070311,0.03145217125772248,1.0,0.011806133710680124
0.013629925208362259,1.0,0.012517854548653187,0.025922058496377964,1.0,0.011520572844634366
0.006310743824781362,1.0,0.013249018208710907,0.013817329601109485,1.0,0.011831508978819218
-0.016805926477379884,-1.0,0.0025207092347308974,-0.005111133987596439,-1.0,0.010717213760678036
-0.02170961134973659,-1.0,0.005066729403282026,0.016937050574609813,1.0,0.011197304653682435
-0.012517598445011657,-1.0,0.009674919729440085,0.021274779585079173,1.0,0.011114822238383703
0.021191206005856777,1.0,0.020276533637514232,0.026776447599465847,1.0,0.010876464867372846
0.03784494690850604,1.0,0.013137954017263705,0.04233323793562871,1.0,0.00979383213064017
0.029643356162014634,1.0,0.01571527095122644,0.030551335969462023,1.0,0.010079050277011614
-0.006250459284776078,-1.0,0.006010227365926944,0.0008397775083262005,1.0,0.006257768761641374
-0.0038432022707537428,-1.0,0.007233361922919956,-0.004473498530852105,-1.0,0.006153626929310088
-0.009619171940674853,-1.0,0.008193361490739329,0.0033136290108322086,1.0,0.006382017653843628
-0.0032459542312972545,-1.0,0.007000815137934875,0.019913821323310543,1.0,0.006179802165119266
0.004644917286594108,1.0,0.011297170919047878,-0.0010857574223912536,-1.0,0.007576916122962654
0.01376819380875105,1.0,0.008428223482065539,0.0061893572180480305,1.0,0.007194473053982229
