horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,relative_log_return,0.036694352651655125,-0.011159766832265307,0.12345912184331648,-0.08505985633484393,-0.05840045977634036,-0.15454521757471015,-0.023643944418603336,-0.024406620169364044,-0.02284636102939458,0.15454521757471015
3,funding_z,-0.074387752359408,-0.04446571136114809,-0.1262380641871872,-0.028884034906696648,-0.02267585778680253,-0.049588752827066075,-0.038833732979040234,-0.05150462064754924,-0.010519594912936634,0.1262380641871872
3,rolling_beta_ref_42,0.06301262422187259,0.03960374708363601,0.054323432042164846,-0.004852145383835955,0.03845046119415763,-0.12559776112290255,-0.015302577863687907,0.013661115828881753,-0.09646542689665857,0.12559776112290255
3,log_return,0.001967385426661287,-0.03800356539909862,0.07999179937610801,-0.05303365236289309,-0.028029455902441158,-0.12241318121908489,-0.024818611168880046,-0.025053161999034762,-0.024849567865487785,0.12241318121908489
3,asset_log_return,0.001967385426661287,-0.03800356539909862,0.07999179937610801,-0.05303365236289309,-0.028029455902441158,-0.12241318121908489,-0.024818611168880046,-0.025053161999034762,-0.024849567865487785,0.12241318121908489
3,price_ratio,0.050248360188799815,0.0913147014099569,0.04925795854659918,-0.07138696000355488,-0.08952938388295024,-0.06830318443617407,-0.06733635285973841,-0.07244797442076681,-0.11838429962163238,0.11838429962163238
3,vol_20,0.13980501359686692,0.1628556931150337,0.09555348048337961,-0.030980815632456443,-0.00991548926295584,-0.06593396945475541,-0.0067536791681675895,0.0013536657354614196,-0.016915580776241262,0.09555348048337961
3,funding_abs_pct,0.07364090294630052,0.060187918316826454,0.08883556064189077,0.027752163276223075,0.013582229080023711,0.06962002019301804,0.04449946244132458,0.040093694060385335,0.056879115901470795,0.08883556064189077
3,reference_close,-0.015599578362957597,-0.10445581667821928,-0.07646021593096652,-0.02915900420907057,-0.006261217275708073,-0.04691276688917407,-0.0015582176880092288,-0.0030627019396361477,0.0485198884864828,0.07646021593096652
3,price_ratio_z_42,-0.053132389769909506,-0.07458123613094723,0.0068301875058564545,0.007440874410540536,-0.0029800933282197197,0.023262621057346014,0.008635432668858536,-0.02286903540381594,0.07499919936175087,0.07499919936175087
3,funding_rate,-0.0697277940162369,-0.08009668268584508,-0.07492888555530089,-0.0188241037898486,0.0014587605890649389,-0.05678456762595694,-0.010458698423415751,-0.012735030257020292,-0.002218391703583844,0.07492888555530089
3,funding_abs,0.07008615944251956,0.08138193744288237,0.07334869152286755,0.013725835482104785,-0.008667752065078077,0.05626897821796883,0.005108316985002849,0.005152185360881787,0.001266850734226163,0.07334869152286755
3,price_ratio_z_12,-0.03132744876865169,-0.03840090761050643,-0.0009533757291840504,8.126472453002979e-05,-0.011775747146065156,0.023042505709892584,-0.01083808969194661,-0.045789371104767246,0.06653185908703806,0.06653185908703806
3,relative_strength_12,-0.028707528381107076,-0.06254730327542436,0.06309043567776065,-0.03823767543512422,-0.040316789751414436,-0.041392062180939763,-0.04194773678227962,-0.07044354651463162,0.032173000012742786,0.06309043567776065
3,rolling_beta_ref_12,0.031651511356117185,0.01255147103902061,0.0373098176431354,-0.01883150843804116,0.017119689409947847,-0.0628228331604386,-0.008528397437664524,0.011363616834276075,-0.029205618097444354,0.0628228331604386
3,rolling_corr_ref_12,-0.06115363074893116,-0.05516704303463022,-0.05676955981009398,0.04373387054575648,0.0562195792660762,0.004928863855446501,0.028511415353871163,0.06118772629179482,-0.04763398834631748,0.05676955981009398
3,relative_strength_42,-0.029843741633750726,-0.05214576390246346,0.051977303811945055,-0.017545025217730555,-0.020136584272595525,-0.02613835641799131,-0.03635346527512343,-0.049724866138662345,-0.007728984523058943,0.051977303811945055
3,rolling_corr_ref_42,-0.003478914308315467,0.019732260937277025,-0.012997495569485835,0.055883172602300704,0.06038937066826706,0.03435207979988543,0.02523004125018719,0.03726864301238911,-0.005371842521261722,0.03435207979988543
3,reference_log_return,-0.043784455532877874,-0.05049688680508344,-0.03274935610862863,0.01973120900750888,0.02582031260217219,0.003992429906590842,-0.011502234150670648,-0.011860929995499373,-0.010577991095163029,0.03274935610862863
12,price_ratio,0.09372494964696139,0.17589761112686894,0.02675396204347759,-0.14692345139286533,-0.18773420134568225,-0.1311741751328488,-0.11827117486515572,-0.14883098434925957,-0.192811824005285,0.192811824005285
12,rolling_beta_ref_42,0.06437952423565532,0.03240293193574741,0.04162396544392278,0.0008958289557583185,0.05809170608850145,-0.11629022585016913,-0.02953142819715145,0.005996970706888855,-0.04973989498634582,0.11629022585016913
12,funding_z,-0.05683143457877608,-0.031380229795804376,-0.09525985477801326,-0.068208396826164,-0.05399597805497119,-0.11512834370291289,-0.014092469331428485,-0.020467686539711268,-0.006804671062770303,0.11512834370291289
12,reference_close,-0.03244461225328344,-0.17025672017121246,-0.11445365451937495,-0.05516074844978983,0.00028553260276007326,-0.09039223923339698,-0.046100700770256346,-0.0050725241630273496,0.025018043950635598,0.11445365451937495
12,price_ratio_z_12,-0.06690322238937661,-0.03276827476543983,-0.10342379884214455,0.007922073211107569,-0.02500057125465691,0.0758141905692299,0.010580894014899431,-0.024126326428172425,0.07078610463079572,0.10342379884214455
12,relative_log_return,0.008184043517799578,-0.020930203015433337,0.06046442654386056,-0.046301184361932333,-0.03285868287070273,-0.08489864917976646,-0.007769745402419449,-0.00612821620860809,-0.01595911014765006,0.08489864917976646
12,funding_rate,-0.05058235987647691,-0.0789841720614297,-0.0383712191216523,-0.05476932976045417,-0.03556331934500415,-0.08015194271196657,-0.015249121030547593,-0.009746135174831638,-0.0037058867112890904,0.08015194271196657
12,funding_abs,0.05167868943330394,0.08411045110606698,0.032934342516277096,0.047142915602536785,0.026212682624226626,0.07640112853288596,0.00849279505548269,0.002256993159207066,-0.0012456077271689556,0.07640112853288596
12,log_return,-0.014877244508708122,-0.04515174469048587,0.04144819767044548,-0.03382469071235972,-0.021079920247449237,-0.0718845425514913,-0.01286668551767339,-0.011210092353296383,-0.020256500959084274,0.0718845425514913
12,asset_log_return,-0.014877244508708122,-0.04515174469048587,0.04144819767044548,-0.03382469071235972,-0.021079920247449237,-0.0718845425514913,-0.01286668551767339,-0.011210092353296383,-0.020256500959084274,0.0718845425514913
12,vol_20,0.1273285899757649,0.1614791701907587,0.06583061160009433,-0.027348814846745218,-0.013664323893447223,-0.03829923543258128,-0.04752486039211246,-0.024389804979011855,-0.07024127450441932,0.07024127450441932
12,funding_abs_pct,0.06519352960614025,0.06277281010719578,0.05828089955857145,0.02893640754374419,0.04021632482123365,0.011426772156485344,0.003985074889681851,0.02182551619557081,-0.024575013254455762,0.05828089955857145
12,relative_strength_42,-0.0571437386060154,-0.08584434881008436,0.04326336433042294,-0.0029862204083344287,-0.00413531184616657,-0.034356717844120775,-0.010472201829273916,-0.018423739176389266,-0.02773602010040169,0.04326336433042294
12,rolling_corr_ref_42,0.04041878764721752,0.06644895712949091,0.043063684591031125,0.08023926990273857,0.10471595688128031,-0.004911386985486078,0.06131685669393695,0.06095811744911116,0.030445205952277073,0.043063684591031125
12,relative_strength_12,-0.056196155656363045,-0.05435263077554158,-0.03973506765571834,-0.05136702730610778,-0.07890455518824836,0.014697546159053627,-0.04009581609391734,-0.0584075530553812,-0.012077919294341249,0.03973506765571834
12,rolling_corr_ref_12,-0.0745906907387819,-0.09208022292970505,-0.026678906106040325,0.06894128536074255,0.08832372994221438,0.0039981086291556904,0.04572393033441635,0.04170515173350887,0.037107327789363535,0.037107327789363535
12,price_ratio_z_42,-0.09866098412701202,-0.12032876762409585,-0.03421710537949248,0.02731231367142884,0.01778772932349898,0.026545764219897794,0.018792938149089347,0.008760534732072594,0.013835313473136665,0.03421710537949248
12,rolling_beta_ref_12,0.004985825173008273,-0.020340990277416416,0.007369694590787928,0.023217569146800503,0.06874281421356616,-0.014857140501266648,0.013600977833842752,0.02869764083898853,0.014692505476617754,0.014857140501266648
12,reference_log_return,-0.035655949096886366,-0.05035189773506003,-0.012467127454929646,0.002411183700517077,0.005513159943477638,-0.005329919611040359,-0.0117478277841001,-0.011338145668615858,-0.01225327419201191,0.012467127454929646
