horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,log_return,0.010109157957240088,-0.05546949702069107,0.12471625462654976,-0.007158694346696033,-0.027635981844900754,0.018846204409656495,-0.007906832788039633,-0.013663297053960381,-0.002286086855152168,0.12471625462654976
3,asset_log_return,0.010109157957240088,-0.05546949702069107,0.12471625462654976,-0.007158694346696033,-0.027635981844900754,0.018846204409656495,-0.007906832788039633,-0.013663297053960381,-0.002286086855152168,0.12471625462654976
3,rolling_corr_ref_42,-0.16119979834266512,-0.12028665138965612,-0.10790724036547435,0.01595996771105563,0.07568297888537392,0.01726452286157591,0.036247076921207405,0.06086858100504927,0.04790115540563715,0.10790724036547435
3,rolling_corr_ref_12,-0.10835438042635749,-0.06170162716696162,-0.10264931467711984,-0.0077399801033620815,0.053105222460218676,-0.04781249150906128,0.022401730546576806,0.06831982387351379,-0.03674439172858231,0.10264931467711984
3,rolling_beta_ref_42,0.17316288769418403,0.2909458501334266,0.05005935966860209,-0.0016673005114163583,0.03021019107384525,0.007740580151087514,0.0032151486100181702,0.015349286483163527,0.012066710200233708,0.05005935966860209
3,price_ratio,0.18403227185738916,0.3993495551032861,0.005370134113752019,-0.013351223041078277,-0.17386587662857161,-0.04652830806513437,-0.005338898533531656,-0.07121043373555999,-0.02108174047904036,0.04652830806513437
3,rolling_beta_ref_12,0.1527581947820084,0.25864751063703223,0.03363184036525045,-0.032592421740862666,-0.03045940570672564,0.023485631468580338,-0.013729169501568156,-0.006388978847146795,-0.002640037256524516,0.03363184036525045
3,reference_log_return,-0.009195585505095086,-0.023030352126252932,0.020556690861018204,-0.01753025433165421,-0.029111991442240866,0.006494000149680567,-0.029579024810823213,-0.03692061450417992,-0.01328287674898779,0.020556690861018204
12,vol_20,0.576461426714134,0.5785361290177772,0.5344214199223508,-0.04948000595648669,-0.0899474292154148,-0.041763331812895856,-0.003127045351449705,0.0011948249148711913,-0.08568104850971307,0.5344214199223508
12,relative_strength_12,0.0740070739458309,-0.14866581857437566,0.4543217656265551,0.12235895050989813,0.03424597746308929,0.2044857423400845,0.062359861980421746,0.0019350524815345221,0.11796204945525583,0.4543217656265551
12,relative_strength_42,0.2687608179539389,0.041627109139163114,0.4068430356589638,0.006651535865437111,-0.06977381955351199,-0.04284877074614107,0.040650052407560505,0.015902955465951156,-0.03815671979755677,0.4068430356589638
12,funding_z,-0.1161180868287456,-0.0509605752833733,-0.3786421236435331,-0.017359319935559298,-0.01063555112512755,-0.07738188798761768,-0.028227852791762986,-0.05146524801546843,0.007289737007359504,0.3786421236435331
12,funding_rate,-0.23452506347013655,-0.15188845586908234,-0.3572374126723857,-0.03356483647359068,-0.04221242755191189,0.003614823674352608,-0.025313946246138818,-0.06097719318920794,0.04552602523590757,0.3572374126723857
12,funding_abs,0.23518175462515845,0.15908599037591312,0.350132452257948,0.029824143602015157,0.03564269664717858,-0.0013880469646545255,0.025033729389419525,0.05876113861464265,-0.04031093868586343,0.350132452257948
12,funding_abs_pct,0.11636359427100265,0.062115950275505476,0.28439036900484355,0.04999079952452908,0.0695239815816482,0.04189209515609387,0.018567566106572356,0.06760465881025073,-0.07107204799441695,0.28439036900484355
12,price_ratio_z_42,0.18990253274605923,0.09576473198477896,0.2557507447026124,0.0825718389831716,-0.0317927121570842,0.1752460446337305,0.053381047245081435,-0.01093555232045866,0.08221398899507422,0.2557507447026124
12,reference_close,-0.22858350163967736,-0.14327678754752743,-0.21458481932661472,-0.17639423390589856,-0.07582289931939866,-0.09504571646728051,-0.13635026788650612,-0.06025004006618367,-0.07622075480546323,0.21458481932661472
12,price_ratio_z_12,0.10255076912390365,0.03836080544117978,0.1822366420005474,0.08101353141799388,0.04000389534392028,0.10041779432093619,0.045063666831859736,0.015480324142211782,0.056946546186722825,0.1822366420005474
12,relative_log_return,0.006173081118955442,-0.06274146885802293,0.12156820059654788,0.05319311280629462,0.03906137949005421,0.05269882978710901,0.02338788379220652,0.02083834500051218,0.005652610426731954,0.12156820059654788
12,log_return,-0.0007882694228523694,-0.06563016355942686,0.114844616055438,0.04374047958487187,0.0255454723246376,0.05414258269090141,0.013997682547598752,0.008277129507622329,0.004676165888765772,0.114844616055438
12,asset_log_return,-0.0007882694228523694,-0.06563016355942686,0.114844616055438,0.04374047958487187,0.0255454723246376,0.05414258269090141,0.013997682547598752,0.008277129507622329,0.004676165888765772,0.114844616055438
12,rolling_corr_ref_42,-0.22889559343439533,-0.2009869884650968,-0.08577259018694333,0.040897862324667564,0.13100324089408158,0.10960367262978837,0.03655144460428628,0.11427186395727494,0.0657674360312382,0.10960367262978837
12,price_ratio,0.21683464868824312,0.47530336072156115,-0.07038117546589542,-0.008616067798659269,-0.27934542598601037,-0.08421531849129507,0.049434377405916385,-0.11380508238245238,0.009406506597673397,0.08421531849129507
12,rolling_beta_ref_42,0.20849565653369517,0.3463819558555796,0.07025135188381611,0.0005415065675797085,0.0712809422485802,-0.0015150705971751326,0.02965388565180144,0.07077214964618889,0.07469737307205895,0.07469737307205895
12,rolling_corr_ref_12,-0.16170142931683373,-0.13682704743773685,-0.07108987612982406,0.0017223987487338867,0.07757389728457993,0.009838207487871127,-0.007612831716732501,0.06864335865841101,-0.04914494242416255,0.07108987612982406
12,rolling_beta_ref_12,0.15289802055169283,0.25976287639739676,0.05618593966208735,-0.08575086385977942,-0.09416681258629075,0.04620895647344243,-0.021610951867056378,-0.0037597266175844295,0.0352493991762396,0.05618593966208735
12,reference_log_return,-0.023055190636853864,-0.03421809747142875,0.002976358868450626,-0.016423536878466916,-0.03270979137720078,0.017673978151428373,-0.02612293935058323,-0.03632198404462562,-0.0023623659893134575,0.017673978151428373
