manifold,manifold_dim,ambient_dim,reconstruction_error,smoothness,latent_utilization,complexity_penalty,score,n_points,k,mask_ratio,latent_shape,n_masks,reconstruction_error_mean,reconstruction_error_std,score_mean,score_std,reconstruction_error_ci95,rank
s1_r2,3,4,0.006650718037450763,0.10189380369939947,0.08440844084408441,4e-08,0.006650758037450763,9999,8,0.25,"[9999, 4]",8,0.006564692767001858,0.0006979479242480126,0.006564732767001858,0.0006979479242480126,0.0004836532359478276,1
cylinder,2,3,0.03701199718381874,0.29524462184687583,0.2204861111111111,2.75e-08,0.03701202468381874,9999,8,0.25,"[9999, 3]",8,0.037851971033233456,0.001375956803762424,0.037851998533233455,0.001375956803762424,0.0009534894188289741,2
plane3d,3,3,0.040212633504992795,0.29524462184687583,0.2204861111111111,3.75e-08,0.040212671004992796,9999,8,0.25,"[9999, 3]",8,0.038767483760067216,0.000986934812554505,0.03876752126006722,0.000986934812554505,0.0006839109325754374,3
torus2,2,3,0.12931687576980458,0.8245336468054594,0.3616898148148148,2.75e-08,0.12931690326980458,9999,8,0.25,"[9999, 3]",8,0.1236255637417929,0.00632809518400251,0.1236255912417929,0.00632809518400251,0.0043851462362700655,4
sphere2,2,3,0.2377402752453779,1.5578557540017368,0.3292824074074074,2.75e-08,0.2377403027453779,9999,8,0.25,"[9999, 3]",8,0.22458591378342252,0.011836175604003423,0.22458594128342252,0.011836175604003423,0.008202051232247487,5
circle,1,2,0.40086910913309554,2.5488767230818015,0.3055555555555556,1.5000000000000002e-08,0.40086912413309556,9999,8,0.25,"[9999, 2]",8,0.41209591198908235,0.014799424333962226,0.4120959269890824,0.014799424333962226,0.010255477838117857,6
