future_lr_3,future_direction_3,future_rv_3,future_lr_6,future_direction_6,future_rv_6,future_lr_12,future_direction_12,future_rv_12
0.016730388642256955,1.0,0.017000118740503233,-0.0017267202480582,-1.0,0.013882628846402087,0.0380715052115459,1.0,0.013661339591478635
-0.002541124011726126,-1.0,0.02022073091776657,0.008420183035331874,1.0,0.015313932158100505,0.043195532137794146,1.0,0.013829304082988226
-0.034515529462424865,-1.0,0.0019955446739447396,-0.027423704349423872,-1.0,0.012105484171172784,0.005990674280463182,1.0,0.013376182501359694
-0.018457108890315155,-1.0,0.00946754580003648,-0.02331049195247914,-1.0,0.011744014813458829,-0.017339818286897568,-1.0,0.016591678907215145
0.010961307047058,1.0,0.01273657591873817,0.00037476641382561127,1.0,0.011849541558317243,-0.014838975008851563,-1.0,0.016441642855505183
0.0070918251130009935,1.0,0.014768559152361941,0.03061644993279522,1.0,0.013310218970974765,-0.019132245876260612,-1.0,0.016682750498162823
-0.004853383062163985,-1.0,0.015483814345000424,0.0397982254596041,1.0,0.013752264169950715,-0.001345675907424848,-1.0,0.01801380077630786
-0.010586540633232389,-1.0,0.012252193412508968,0.03477534910246227,1.0,0.013215753302029955,-0.027136604288601873,-1.0,0.01745608924534086
0.023524624819794226,1.0,0.014222918395479643,0.033414378629887054,1.0,0.013616106231940407,-0.001693866195605409,-1.0,0.017529205509367554
0.04465160852176808,1.0,0.005369798430675159,0.005970673665581572,1.0,0.021293490040565553,0.017748161364036008,1.0,0.017693902989402294
0.04536188973569466,1.0,0.005066740227919316,-0.015213741422677174,-1.0,0.02121930965218069,0.00043779442932567747,1.0,0.01762428881898596
0.009889753810092827,1.0,0.01567520299687762,-0.04974869580905583,-1.0,0.018096591428063,-0.0066509700069428135,-1.0,0.01697401296583305
-0.03868093485618651,-1.0,0.02293478423552015,-0.041143901367028946,-1.0,0.020385653593764406,-0.026416388715025718,-1.0,0.01641310223586455
-0.060575631158371834,-1.0,0.012835343300909902,-0.061911953391064145,-1.0,0.018436641164616695,-0.04128620955796691,-1.0,0.01588656992356192
-0.05963844961914866,-1.0,0.01304442313599144,-0.03510824482549246,-1.0,0.020306317237030566,0.00110411669747279,1.0,0.01775137561084251
-0.002462966510842435,-1.0,0.02009032314143242,0.011777487698454436,1.0,0.01532281121950402,0.02843731226738022,1.0,0.01427222302482794
-0.0013363222326923108,-1.0,0.019813808209525892,0.01565153585200285,1.0,0.0147382959063305,0.05088571245044449,1.0,0.013826100454489452
