feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
relative_strength_12,3,"(0.00612, 0.0559]",597,0.006311677206390698,0.05581833586649765,0.023443809391209956,-0.002735212993176334,0.48576214405360135
relative_strength_12,3,"(0.0559, 0.667]",598,0.05590079624263744,0.6674583187765162,0.028987418086982488,-0.005300137333124234,0.40703517587939697
relative_strength_12,12,"(-0.0315, 0.00612]",595,-0.03144111829091756,0.0060733987651300225,0.02540436430042042,-0.004566894231257352,0.48067226890756304
relative_strength_12,12,"(-0.0718, -0.0315]",591,-0.07181439920973354,-0.03152282385683591,0.02450167796081075,-0.014273136493665265,0.42105263157894735
relative_strength_12,12,"(-0.457, -0.0718]",595,-0.45579593146782393,-0.07182910139096776,0.030361549458055057,-0.006885595250239916,0.4638655462184874
relative_strength_12,12,"(0.00612, 0.0559]",597,0.006311677206390698,0.05581833586649765,0.026381704699785933,-0.009759027360785886,0.44221105527638194
relative_strength_12,12,"(0.0559, 0.667]",598,0.05590079624263744,0.6674583187765162,0.03257511606009501,-0.010216639078707167,0.411371237458194
relative_strength_42,3,"(-0.0692, 0.00558]",592,-0.0691419032751579,0.005550910798463704,0.021393971817527394,0.001975243925830182,0.518581081081081
relative_strength_42,3,"(-0.156, -0.0692]",588,-0.1554338570277718,-0.06926343232299814,0.02137990466152595,-0.0034740430402999014,0.4710884353741497
relative_strength_42,3,"(-0.636, -0.156]",592,-0.6347929507941821,-0.15557042182314262,0.025203530212607985,-0.006234756869774929,0.43824027072758037
relative_strength_42,3,"(0.00558, 0.106]",591,0.005685627739401511,0.10581096909466403,0.02519178143523009,0.004555576025439549,0.4745762711864407
relative_strength_42,3,"(0.106, 0.86]",592,0.10581318276144103,0.8595698886129881,0.028451989649963358,-0.007707201555151498,0.39593908629441626
relative_strength_42,12,"(-0.0692, 0.00558]",592,-0.0691419032751579,0.005550910798463704,0.025808201181648067,-0.006116268480659451,0.4694915254237288
relative_strength_42,12,"(-0.156, -0.0692]",579,-0.1554338570277718,-0.06936225938689766,0.02561580925549042,-0.003329251652196683,0.47322970639032813
relative_strength_42,12,"(-0.636, -0.156]",592,-0.6347929507941821,-0.15557042182314262,0.027872815566916564,-0.02274459475970944,0.40033783783783783
relative_strength_42,12,"(0.00558, 0.106]",591,0.005685627739401511,0.10581096909466403,0.02647964555782543,0.0018759209036287169,0.5008460236886633
relative_strength_42,12,"(0.106, 0.86]",592,0.10581318276144103,0.8595698886129881,0.03348639659922295,-0.012037471484454375,0.3935810810810811
price_ratio_z_12,3,"(-0.708, 0.115]",596,-0.707018681019325,0.11461816691709753,0.023035892678516596,-0.00035301647396629427,0.49161073825503354
price_ratio_z_12,3,"(-1.32, -0.708]",599,-1.3199945859596214,-0.7083443080052726,0.022571235823255868,-0.00570155689299182,0.45484949832775917
price_ratio_z_12,3,"(-3.124, -1.32]",599,-3.1226203999682443,-1.3205554894695826,0.025244268347099315,0.00020065756675191707,0.4882943143812709
price_ratio_z_12,3,"(0.115, 1.002]",599,0.1152384279942784,1.0022153123254098,0.02297476476140621,-0.0034215778313769194,0.41638795986622074
price_ratio_z_12,3,"(1.002, 3.108]",599,1.002828689392035,3.108093518105906,0.02798147138628763,-0.0008768343686259754,0.44407345575959933
price_ratio_z_12,12,"(-0.708, 0.115]",593,-0.707018681019325,0.11461816691709753,0.026700946011694857,-0.008175923792956752,0.4772344013490725
price_ratio_z_12,12,"(-1.32, -0.708]",596,-1.3199945859596214,-0.7083443080052726,0.02606508466746619,-0.010848564219335066,0.4218487394957983
