future_lr_3,future_direction_3,future_rv_3,future_lr_12,future_direction_12,future_rv_12
0.007673898569887427,1.0,0.011085283476222436,0.2806460632950556,1.0,0.028001773784284555
0.009142046313858287,1.0,0.010373151686587154,0.294456018760736,1.0,0.02683893873491488
-0.00023944448992996303,-1.0,0.005988431894683157,0.2583259550671,1.0,0.02999179305307016
0.020492520390117508,1.0,0.015041174844018018,0.21755382183542293,1.0,0.034371066732664164
0.058017748020194215,1.0,0.013469367800171125,0.271414322245464,1.0,0.03432613433984345
0.10941534498001271,1.0,0.017210874078626204,0.24303617264345456,1.0,0.03659487113892353
0.1343404738740922,1.0,0.012869593931674656,0.20760767056402052,1.0,0.03777004402162392
0.11891729416204921,1.0,0.02151271125049353,0.17837946996655762,1.0,0.037773100669263815
0.1495814210911781,1.0,0.03567831384290316,0.08641792197563447,1.0,0.038032555724506804
0.11813917046095845,1.0,0.04081317444241909,0.04328264378696112,1.0,0.03581532720437024
0.1083789302646343,1.0,0.04396787236608845,0.023502376320781337,1.0,0.035686693758787656
-0.00043136651416086913,-1.0,0.019958954042928922,-0.08710659774782692,-1.0,0.02434835213727454
-0.05541834288974523,-1.0,0.022274049419397875,-0.08361484478437275,-1.0,0.024675553781445318
-0.013899650201413705,-1.0,0.045440158106315166,-0.06867000963673164,-1.0,0.02571560173243439
-0.015529226913575389,-1.0,0.04576566763767361,-0.055017911362974514,-1.0,0.025212181916742578
0.010546369118715093,1.0,0.038080521940845345,-0.025629951178406163,-1.0,0.022934264018496416
-0.035017104258712184,-1.0,0.012702099069603184,-0.06063035192269983,-1.0,0.01776096261609273
-0.047202905687807384,-1.0,0.018981792499944795,-0.05852185109169428,-1.0,0.017566509280042476
-0.0299845529029672,-1.0,0.022688052004918458,-0.0449229723132758,-1.0,0.01746808310812863
-0.03595979948372707,-1.0,0.0214105347530664,-0.030952671060662018,-1.0,0.01829008313905894
-0.023943098632283277,-1.0,0.014713752893184164,0.0028507318157302564,1.0,0.014952688783641916
-0.008758318110375418,-1.0,0.02204826179168424,-0.035536987450926594,-1.0,0.01775218970392771
0.016206544307121318,1.0,0.025557136628678416,0.06638229278643926,1.0,0.03393126629662432
0.031657319870691536,1.0,0.01663732553707156,0.08095748605863262,1.0,0.03302255942883928
0.0025665507162213608,1.0,0.01694100610937159,-0.0007910349786246496,-1.0,0.03810383851040293
-0.005859992487381893,-1.0,0.012076791746020082,-0.02885177611198597,-1.0,0.03759025971332059
-0.019033166642295152,-1.0,0.017087816885533548,-0.015124712128892881,-1.0,0.03759157124188673
-0.008746652016154544,-1.0,0.017261893847004543,-0.05196806408312171,-1.0,0.03974138071789557
-0.00533942339667437,-1.0,0.01877827481885258,-0.06648649420458463,-1.0,0.0394190977178585
0.01416967721961715,1.0,0.009398906887366014,-0.05393079386142907,-1.0,0.039112874532683764
-0.020598568040617993,-1.0,0.024848433648920625,-0.05551586383613483,-1.0,0.039094956949420966
0.0613751643633742,1.0,0.06842674844647088,-0.08869547160783275,-1.0,0.03872171407004986
0.05416365561061909,1.0,0.0697411284283017,-0.0994086133842309,-1.0,0.03871767328656353
0.025987634361926526,1.0,0.08115386421023595,-0.09555724924055409,-1.0,0.03850344507574616
-0.07902752459130391,-1.0,0.03076457389525649,-0.19807810078647892,-1.0,0.019874114391581908
-0.06442487831683397,-1.0,0.035538944509542245,-0.22250060644975722,-1.0,0.020339989004486934
-0.0486104783882757,-1.0,0.02660600699413029,-0.16780074832589098,-1.0,0.01524265031970377
-0.043494710579980556,-1.0,0.027575026124065708,-0.13478051709380778,-1.0,0.0190065279725586
-0.05783924837483134,-1.0,0.02341502739812601,-0.16827195594488786,-1.0,0.018853384679401723
-0.012294451769167658,-1.0,0.0045968393750091,-0.15128748601723274,-1.0,0.016752067172563456
-0.02754840079992249,-1.0,0.008647145728661383,-0.1550996770862082,-1.0,0.01657884404817465
-0.03130814230318468,-1.0,0.008934615093593628,-0.13358143140458745,-1.0,0.018103286624002853
-0.060639953445037253,-1.0,0.008653965880481547,-0.1738212020285621,-1.0,0.019616585338354302
-0.04800746481527196,-1.0,0.012600474124891726,-0.1572470631083629,-1.0,0.019943944201627543
-0.06892833745490723,-1.0,0.015574157755016638,-0.12363678163235559,-1.0,0.022188471501238934
-0.04625586472341037,-1.0,0.016083575940755764,-0.06973251058744856,-1.0,0.0233058752077827
-0.015729940898632777,-1.0,0.029710322611688905,-0.06338395505005978,-1.0,0.023394095724178363
-0.010196227811964609,-1.0,0.02709301227843796,-0.06370511572535076,-1.0,0.023430035794990173
-0.03209721607961746,-1.0,0.031242089987420025,-0.027396807690615033,-1.0,0.025429717354517697
-0.06381387057238097,-1.0,0.012932720142952077,-0.07534877602596302,-1.0,0.024436737818954463
-0.023148723834530927,-1.0,0.020681860007326906,-0.06075664696008176,-1.0,0.023582915606031773
-0.03482816778049702,-1.0,0.026877222543571548,-0.027599220637345545,-1.0,0.022431198201278944
-0.029695786822077186,-1.0,0.02753539962335431,-0.020222556595337116,-1.0,0.022411416291862166
-0.02136349253095282,-1.0,0.031078006836785486,-0.04198192772467246,-1.0,0.02205942966972626
0.04344873799607629,1.0,0.013702939010646677,0.002914482869079582,1.0,0.01872618810866851
0.04585564324303115,1.0,0.012326006527665424,0.005080169160209369,1.0,0.018721349219273258
-0.008996671547902402,-1.0,0.029404189515825692,-0.03771358835369265,-1.0,0.01860889486636079
-0.00392016182657684,-1.0,0.03179108269888885,-0.05882719232909006,-1.0,0.01670114359553388
-0.02769476187453601,-1.0,0.03375735335223662,-0.054576872524745634,-1.0,0.01688629750889122
-0.007247759046695612,-1.0,0.02769193612635262,0.03555083255091718,1.0,0.02179272449049172
-0.032299629026347976,-1.0,0.01360309748444314,-0.01063754087579083,-1.0,0.020801755719587083
-0.00868765114175507,-1.0,0.009591834701737646,-0.009556442955291677,-1.0,0.020701370841727098
-0.004374004599121628,-1.0,0.007144636430110531,0.0007894463898109327,1.0,0.020321219151057803
-0.004314464274071894,-1.0,0.007167867903119709,-0.025448372708752998,-1.0,0.021237790377974037
-0.004393061066530701,-1.0,0.007154443205097272,-0.07467435150938051,-1.0,0.02499476905804731
-0.01709515315997301,-1.0,0.014395376828401078,0.03720673356225579,1.0,0.040011060836872024
-0.01829293720209335,-1.0,0.013996053684019148,0.05519785556277079,1.0,0.04038990009715411
-0.013801398441923851,-1.0,0.015306692184257484,0.0970983669312887,1.0,0.04183165082114921
0.06426774935670743,1.0,0.029842568002903844,0.12962731924351867,1.0,0.04072847796139368
0.04426948962672239,1.0,0.03732212728619102,0.1297876785857588,1.0,0.04072570014896966
0.017325667694917946,1.0,0.04342529528144557,0.16114090642644308,1.0,0.041350921710264436
-0.04200914520780186,-1.0,0.009380588152360429,0.10216545271828148,1.0,0.039304450194922805
-0.047110460859310144,-1.0,0.010588238367063366,0.1303514655632212,1.0,0.03847258284523949
-0.0738055596958439,-1.0,0.022456604943874584,0.15092304613592356,1.0,0.037341303850655025
0.03204328257332323,1.0,0.08046360953393673,0.16587128057662115,1.0,0.037004673683782026
0.0763317639974519,1.0,0.07533265321858323,0.18472489434717587,1.0,0.035717226751326984
0.1673796573741385,1.0,0.041639976075360574,0.21643721777882519,1.0,0.031510329842104355
0.07532543252128987,1.0,0.016471690640211215,0.09479445286481591,1.0,0.018996657058485147
0.05629688582089465,1.0,0.021170000100222536,0.1018410713520449,1.0,0.019577485579089955
0.05024114105323052,1.0,0.017734320012058068,0.0701857320448932,1.0,0.016400263783416802
0.03680588283147024,1.0,0.021474005803766787,0.00041027171752039404,1.0,0.024860933948278447
0.04483327660418479,1.0,0.020229756039366872,0.0162671188178396,1.0,0.025454686894150445
0.007107807404398425,1.0,0.007688618641700819,-0.03127473342766118,-1.0,0.02301973721089888
0.021696682650537813,1.0,0.007066005859055441,-0.060206709082213705,-1.0,0.024543504641597286
0.007262967924644537,1.0,0.0079206136400013,-0.07630130077120933,-1.0,0.024013372325128277
-0.008291388052942272,-1.0,0.013979479909488933,-0.10806513039437193,-1.0,0.025086662945966058
-0.039033545138482006,-1.0,0.008544785684131273,-0.12805250366744592,-1.0,0.024253642556752365
-0.006552058997679078,-1.0,0.027218689894369336,-0.1435055265608366,-1.0,0.02423563296409068
0.021128171640206528,1.0,0.024506304989127346,-0.07629949793698221,-1.0,0.030141602213882165
-0.01905874862600565,-1.0,0.046867722264341334,-0.07661865655589184,-1.0,0.030154175669997254
-0.02927706671331065,-1.0,0.04322102826675365,-0.11874288215464801,-1.0,0.028010221019512508
-0.051219324419323864,-1.0,0.03960600987696985,-0.06327438725197165,-1.0,0.035408013267955715
-0.02381109796826386,-1.0,0.025635757251982874,-0.06644709199374188,-1.0,0.035858422259688175
-0.04773514298486414,-1.0,0.014278691530622114,-0.15901044420339794,-1.0,0.039838579031321514
-0.06968258956231232,-1.0,0.01584195593156352,-0.08667857982642724,-1.0,0.04534432310141433
-0.0461491119346944,-1.0,0.015093919827864434,-0.03071199115796175,-1.0,0.04543615054481621
-0.05994125786498272,-1.0,0.0121318255795469,-0.08131636898145012,-1.0,0.047955541860152884
0.023474244404447453,1.0,0.03750319925846887,-0.023470076160777564,-1.0,0.04802134480827877
0.01240030197307207,1.0,0.0403533010458923,-0.015841675992623316,-1.0,0.047976994081892745
0.018210585408509505,1.0,0.038817462848001916,0.02907485049510583,1.0,0.04824656850366343
0.03415328232521708,1.0,0.04799441941234446,-0.055178174608240926,-1.0,0.04668324786131813
-0.008887184063855691,-1.0,0.06522547314757522,-0.021116441744078118,-1.0,0.04672395651776806
-0.06954462876206058,-1.0,0.07800530313312493,-0.018088348472429794,-1.0,0.04666634335210441
-0.07462351699377945,-1.0,0.0750805076406091,-0.17589642527320304,-1.0,0.04792573115297124
0.01192400286751627,1.0,0.069754705101072,-0.16435144387469536,-1.0,0.04698161749656448
0.02995893223708368,1.0,0.05979536408198021,-0.02863056677611353,-1.0,0.047587920770404676
-0.006474085896662651,-1.0,0.046236809513668035,-0.12429771667757727,-1.0,0.04375484167379602
-0.031278796769355965,-1.0,0.04118607991477177,-0.20018513433424578,-1.0,0.04383555025880919
0.050449961611573224,1.0,0.0153460371437094,-0.1434883840610246,-1.0,0.04229463527499105
-0.008233854043015909,-1.0,0.029899109732659152,-0.18972078870049303,-1.0,0.04068134735262521
0.007125536221617268,1.0,0.031638997583755775,-0.23528423633670437,-1.0,0.04128439609381155
-0.02895261355902612,-1.0,0.023997013870872025,-0.29068148671000116,-1.0,0.03871566232741298
-0.08656496833974503,-1.0,0.055297109000617115,-0.2551986108521942,-1.0,0.039291289808847864
-0.15212218619447293,-1.0,0.0406245630688806,-0.31372975258908153,-1.0,0.038066137541450336
-0.08008684706574432,-1.0,0.07949959362047744,-0.22330653721629012,-1.0,0.048965138841605874
-0.023024808398153684,-1.0,0.06105975356108026,-0.1467397251757948,-1.0,0.043317667982390555
