horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,vol_20,0.25856168453988115,0.2293411605666115,0.29321131354907354,-0.005422611543312419,-0.006238793613189,0.018482318476018195,-0.03154390990298628,-0.02476880217586025,-0.04770376839723629,0.29321131354907354
3,price_ratio_z_42,0.09017944232692895,0.05774202241247167,0.20955441838882807,0.012058919380817622,0.02627546913537706,-0.03529384900912898,-0.03388247698197916,-0.033851669295279566,-0.03541348327962385,0.20955441838882807
3,price_ratio_z_12,0.061469334449591774,0.014934627621010608,0.19773493774012615,-0.001418284595607736,0.009567189335142758,-0.034417112793642374,-0.03678446520760796,-0.042082130159767556,-0.024893679248186668,0.19773493774012615
3,relative_strength_12,0.0684622062771031,0.042475418371743644,0.18760266730673206,-0.058882522975321684,-0.05498184069570511,-0.08196026056105286,-0.05964807388005235,-0.05841657090075806,-0.06637933008873308,0.18760266730673206
3,reference_close,-0.0023548582215918534,-0.08865127454430599,-0.1862545283612717,-0.07564444092772521,-0.07527171981468225,-0.09714918207120132,-0.027906605839382228,-0.033761662565238305,-0.04537192757954931,0.1862545283612717
3,relative_strength_42,0.08436308673982261,0.08000049016340599,0.17639077337325634,-0.020723381892387583,-0.030767448000794378,-0.006585317825836114,-0.028417089282208825,-0.030373635500452714,-0.026491957289993585,0.17639077337325634
3,price_ratio,0.0957680047928239,0.047725620512838844,0.1595607100177716,-0.029211681241685942,-0.016757416505769382,-0.06252760376944276,-0.021098339133875793,-0.027760234829348678,0.006621750213062518,0.1595607100177716
3,relative_log_return,0.060757847717195834,0.037207595694488185,0.14192041949187317,-0.0035700182879310712,0.010909892279412808,-0.05137247734504662,-0.03550453533514546,-0.03106406421930942,-0.04795286831558579,0.14192041949187317
3,log_return,0.04958121751622347,0.02446315385543476,0.1365108871848738,-0.014236148514959548,-0.003552003999735671,-0.05070066632997395,-0.04729376763076428,-0.04566606661312589,-0.05249367978340952,0.1365108871848738
3,asset_log_return,0.04958121751622347,0.02446315385543476,0.1365108871848738,-0.014236148514959548,-0.003552003999735671,-0.05070066632997395,-0.04729376763076428,-0.04566606661312589,-0.05249367978340952,0.1365108871848738
3,rolling_corr_ref_12,-0.01294855451895527,0.00918650004342726,-0.11731410355621517,0.035968772360232645,0.03852601018893671,0.045375025010978856,0.017980576924130937,0.021114457655522962,0.013786471605650814,0.11731410355621517
