horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,rolling_corr_ref_12,-0.16553415941806113,-0.13352722597309086,-0.14105599146876985,0.0046388007132673595,0.010189335585456424,-0.027734382241167498,0.003388539506132287,0.029381892492566532,-0.04152789855289309,0.14105599146876985
3,price_ratio_z_42,0.08903890430453963,0.08343393511854814,0.13292510471306482,-0.0009514910925877502,0.005892242193021961,-0.026751925916181734,-0.054003502793859424,-0.05748725045097721,-0.046999636466425035,0.13292510471306482
3,relative_strength_12,0.012946419694272399,0.013008031367405902,0.12758466849654962,0.01427627486886528,0.01742926801681582,-0.018428715887902035,-0.02701308666694952,-0.021555666550897832,-0.05541761490675287,0.12758466849654962
3,price_ratio,0.2416478861141728,0.11153648144286714,0.09109014197270872,-0.048613267837047794,-0.0516268285500489,-0.09723690168305231,-0.038557806272676375,-0.07843392026712569,-0.09978375637239656,0.09978375637239656
3,price_ratio_z_12,0.06451602670574727,0.05207024080590642,0.09526793222571116,0.02731718243015513,0.03869498489227897,-0.015304464587835888,-0.04062234007707001,-0.024670491788012516,-0.08291348713481428,0.09526793222571116
3,reference_close,0.1049732410103523,-0.16157237479566855,0.08327829314960931,-0.07046343130412658,-0.08538204009751477,-0.09265650642037886,-0.014699880913069922,-0.034588565532830025,-0.08507191663762713,0.09265650642037886
3,relative_strength_42,-0.014367861451705813,-0.0013362472843851318,0.09225717795861828,-0.010027945359632464,-0.0137039427398156,0.007130449733448256,-0.025325447830334025,-0.02746145667137604,-0.008207230307162292,0.09225717795861828
3,relative_log_return,0.03750739660983416,0.037385140252847844,0.08293978156517813,-0.0004972741675749548,-0.0007166747957271068,-0.0002670600178728263,0.002780132732192922,0.0045054412648847415,-0.0031016845948739543,0.08293978156517813
3,log_return,0.027939365795044944,0.025688551214759422,0.07638925207479248,-0.0032719727468961033,-0.0029132295253290006,-0.0068611635395729705,-0.0037018723750782924,-0.0013886996956905266,-0.01240397375585461,0.07638925207479248
3,asset_log_return,0.027939365795044944,0.025688551214759422,0.07638925207479248,-0.0032719727468961033,-0.0029132295253290006,-0.0068611635395729705,-0.0037018723750782924,-0.0013886996956905266,-0.01240397375585461,0.07638925207479248
3,rolling_corr_ref_42,-0.17442616671398506,-0.12400116131399971,-0.050608700709356684,0.007847145112630719,-0.00441737585924082,0.032845738383781437,0.01820076652274717,0.029917909661768254,0.01703314898766361,0.050608700709356684
3,funding_abs_pct,-0.08590729106632874,-0.11788892925966067,0.0363005059446663,-0.0057378769299885205,-0.01972007830968219,0.03804412195642635,-0.012694043354580357,-0.021638687437875056,0.0068939633621820555,0.03804412195642635
3,rolling_beta_ref_12,0.08963629343152861,0.023426413155566202,-0.032685173363357876,-0.030915638265243992,-0.0330214624994648,0.007695694187926388,-0.006096062802052029,-0.018336303506299806,0.0029950790037093166,0.032685173363357876
3,funding_rate,0.01234010182432935,0.007563403090418933,-0.029337091544056403,-0.0063312578894019,-0.004516739237048766,-0.025043847125025092,-0.01874160715575059,-0.021963137371770497,-0.013226476421537216,0.029337091544056403
3,reference_log_return,-0.01382739138992825,-0.0253072601614877,0.028785846356931162,-0.009343919810716892,-0.008444577287521215,-0.013913629774493223,-0.01996606488681852,-0.0195787221368506,-0.02101548336580608,0.028785846356931162
3,vol_20,0.38818006571597424,0.3420335710404752,0.02707147734160262,-0.012692274537475396,-0.008439472931964974,0.017629356179481262,-0.03029302548110625,-0.05297647489492435,-0.01634053982687741,0.02707147734160262
3,rolling_beta_ref_42,0.19182782504677592,0.09613116471892792,-0.017524584472554314,-0.03245601520487773,-0.027515716839915362,-0.026642931092919105,-0.013976154197452323,-0.030758944512350648,-0.019702689437272804,0.026642931092919105
3,funding_abs,-0.005811193194108587,-0.014617171218954637,0.026245195369882707,-0.003579309307016967,-0.003921379159991074,0.009492792393786833,0.007702565331037427,0.008961921763503846,-0.005336345600050082,0.026245195369882707
3,funding_z,-0.09825157275349902,-0.1054257932527845,-0.014330400304149069,0.004397020747986359,0.009172949200720275,-0.019784963165055274,-0.007510954390603896,-0.005366291541817983,-0.007906091220525078,0.019784963165055274
12,price_ratio,0.3643721819016871,0.17933142182152395,0.14838477425733787,-0.1125148399262623,-0.12061704479779492,-0.1778389013885738,-0.04454422550804954,-0.0712681245218702,-0.23278156919362755,0.23278156919362755
12,reference_close,0.158462076541491,-0.24006478070300752,0.14218073166636389,-0.13260906312960102,-0.15441918113381298,-0.1760988058935583,-0.06967672842749384,-0.08303768677322931,-0.2055671560478577,0.2055671560478577
12,relative_strength_12,-0.007462646632195514,-0.003505232467592639,0.16027816262842615,-0.05558347863376009,-0.06329514995424212,-0.0021669150991904225,-0.06865960583881904,-0.07563947573367269,-0.04817246507200255,0.16027816262842615
12,rolling_corr_ref_42,-0.20814551160633774,-0.14281075530029425,0.04652620833423515,0.03685573873433514,0.01101817614456256,0.10183900760012575,0.050574638255040945,0.013926708061120433,0.1564041365187293,0.1564041365187293
12,rolling_corr_ref_12,-0.1749361645171567,-0.13130715244094934,-0.14137226146723011,0.0214729307273568,0.009352525713686808,0.04733088287321127,0.029324245262410904,-0.01954714296291724,0.14675977282671554,0.14675977282671554
12,rolling_beta_ref_12,0.14182375945151984,0.05427630811081487,-0.134394570000397,-0.026776469885912063,-0.02901406876624298,0.06565245926462561,-0.016448123095348346,-0.05544009890827383,0.11592360496305518,0.134394570000397
12,price_ratio_z_12,0.04440383491746579,0.030008168772783866,0.08203406881902395,-0.006704678544752407,0.009922390110918063,-0.07721945509676702,-0.04301005739131665,-0.010259672400898026,-0.12593355612408003,0.12593355612408003
12,price_ratio_z_42,0.08526635020257803,0.09746050700043435,0.08586096916039719,-0.05318092590196732,-0.05636741404798231,-0.047493610267571866,-0.0822368772276629,-0.06841561833574383,-0.11433088547585904,0.11433088547585904
12,vol_20,0.5370843234678226,0.477349356345204,-0.009969940687925692,-0.025049776615960258,-0.009400601673616948,-0.019004022788079385,-0.022002068716859353,-0.019654090420876978,-0.10259932731364434,0.10259932731364434
12,funding_abs_pct,-0.11991860623513807,-0.1719085406388041,0.08878672205202005,0.010866082268161551,0.016828473239864927,-0.014143403307615585,0.006047849085779591,0.012502102007162745,-0.0059080060201861274,0.08878672205202005
12,funding_abs,0.015706136945583087,0.0043899595536694095,0.08223042434570836,-0.005841359978363265,-0.00343405067528427,-0.04421698659755428,0.008035304245969831,0.011957925522539256,-0.033148440417066,0.08223042434570836
12,log_return,0.0002163715238055941,-0.0013125281308876697,0.05866932366188534,0.007771042514241627,0.010060051054248774,-0.01216678652652502,-0.006618635998331876,-0.0017256837057527793,-0.02697724893868089,0.05866932366188534
12,asset_log_return,0.0002163715238055941,-0.0013125281308876697,0.05866932366188534,0.007771042514241627,0.010060051054248774,-0.01216678652652502,-0.006618635998331876,-0.0017256837057527793,-0.02697724893868089,0.05866932366188534
12,funding_rate,0.004915175791515842,-0.0034400142966561054,-0.057199647064813314,-0.008234429142841254,-0.008937273211343707,0.013873814085972944,-0.012912032689263466,-0.013147069294693696,-0.022887551881832342,0.057199647064813314
12,relative_log_return,0.0023578106218965188,0.003381560457392286,0.055542604332961855,0.010898700084706179,0.012704580263132,-0.008543738944359718,-0.0016299101543958499,0.003471662128860602,-0.0252276697690912,0.055542604332961855
12,rolling_beta_ref_42,0.28009918455535615,0.14125059199056622,-0.03436110325407554,-0.03303736218158941,-0.013807322841937841,-0.05437147519434029,-0.013669347033086669,-0.018397647638998912,-0.03509872303988086,0.05437147519434029
12,funding_z,-0.14541630037318615,-0.15789170551458778,-0.037811171017404936,0.03781471592760729,0.034648304961366755,0.04741681062066687,0.01834106829421397,0.022655504403786716,0.010013769425916088,0.04741681062066687
12,relative_strength_42,-0.0455326005493205,-0.01692571313873524,0.023997137888570587,-0.05191085437736943,-0.06558446104447092,0.035679397352004545,-0.05746035686032134,-0.061166026233091655,-0.04582169661009605,0.04582169661009605
