feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
log_return,12,"(0.0183, 0.178]",599,0.018324099454998688,0.17776762634059695,0.03178684722487543,-0.01104159117735595,0.4489112227805695
price_ratio,3,"(-0.0009993250000000001, 8.29e-07]",597,6.751048018549861e-07,8.28320274742145e-07,0.016359815068555463,0.0004844705604314102,0.48322147651006714
price_ratio,3,"(1.38e-06, 2.44e-06]",599,1.378868045534712e-06,2.44288204459269e-06,0.02520842747123993,-0.0003724692289180095,0.5184563758389261
price_ratio,3,"(2.44e-06, 3.18e-06]",600,2.443005747698411e-06,3.175604840761738e-06,0.02974962967298012,-0.002073750174444365,0.4774624373956594
price_ratio,3,"(3.18e-06, 9.64e-06]",600,3.1756099587806675e-06,9.638759362325856e-06,0.031988600937083646,-0.007905592585474377,0.4397993311036789
price_ratio,3,"(8.29e-07, 1.38e-06]",600,8.287251531908534e-07,1.3770585276769935e-06,0.019216371886533336,-0.0023957707688133574,0.4766666666666667
price_ratio,12,"(-0.0009993250000000001, 8.29e-07]",588,6.751048018549861e-07,8.28320274742145e-07,0.018707599041798355,0.0004894279315896108,0.5059625212947189
price_ratio,12,"(1.38e-06, 2.44e-06]",599,1.378868045534712e-06,2.44288204459269e-06,0.029755350415301522,0.002877173361786194,0.5301003344481605
price_ratio,12,"(2.44e-06, 3.18e-06]",600,2.443005747698411e-06,3.175604840761738e-06,0.03187319411181932,-0.013435200535197514,0.4214046822742475
price_ratio,12,"(3.18e-06, 9.64e-06]",600,3.1756099587806675e-06,9.638759362325856e-06,0.03626701253929138,-0.030048514161938607,0.41736227045075125
price_ratio,12,"(8.29e-07, 1.38e-06]",600,8.287251531908534e-07,1.3770585276769935e-06,0.022026934893966375,-0.009872519111991586,0.4033333333333333
reference_close,3,"(101803.24, 110222.94]",600,101803.3,110219.9,0.0281320943459824,-0.009512362955166973,0.4724540901502504
reference_close,3,"(110222.94, 125329.4]",600,110227.5,125329.4,0.02162001661583409,-0.005293417803096857,0.48494983277591974
reference_close,3,"(62872.699, 80179.44]",600,62872.7,80170.8,0.016729902523709244,0.002664364514247358,0.4958263772954925
reference_close,3,"(80179.44, 90049.06]",597,80185.2,90048.6,0.026216583942577004,0.0008548753534357201,0.49328859060402686
