future_lr_3,future_direction_3,future_rv_3,future_lr_12,future_direction_12,future_rv_12
-0.009016950939311985,-1.0,0.011719985406705498,0.15610100454344827,1.0,0.025016713650209556
0.029553531468770045,1.0,0.015807600546055317,0.16721067475759682,1.0,0.02415981541408132
0.011673812495731128,1.0,0.025291730247912734,0.15489160836155386,1.0,0.02531737427393915
0.007273738965859755,1.0,0.024891918748639552,0.14134182823549368,1.0,0.025761107989913535
-0.00767199530256113,-1.0,0.018636358975965453,0.17772101378503857,1.0,0.0294195552316907
0.03994711800024903,1.0,0.009397472589509025,0.2375600500929324,1.0,0.027259435706328588
0.07930944487958597,1.0,0.017257853515521154,0.22670718462885592,1.0,0.02794759307508452
0.1334317992971933,1.0,0.02052907291744165,0.21173897008435877,1.0,0.028672100375180563
0.13015432745893027,1.0,0.0222026436399023,0.1849762250627977,1.0,0.029190249580349173
0.07853477163731454,1.0,0.036110389665589465,0.12686091767441865,1.0,0.02867360117688888
0.01189733929419462,1.0,0.014503785433079484,0.04209471436393253,1.0,0.024189944311399453
-0.026883649593356568,-1.0,0.008458382777923476,-0.004564133892937389,-1.0,0.024953119943530624
-0.023776127247266576,-1.0,0.009037003390781879,0.016144052309379084,1.0,0.025188315599275913
0.04006387049621181,1.0,0.04276634830381165,0.02135716755202781,1.0,0.02517341931128163
0.09434225422710969,1.0,0.033051052619869986,0.03006619376627845,1.0,0.02466196075499967
0.092639095359222,1.0,0.03395709996449584,0.022399822407925374,1.0,0.02493320933635059
0.026345960996759038,1.0,0.02355101523206764,-0.04224790492951368,-1.0,0.016219557822914173
-0.012636707029885702,-1.0,0.0011628987235133212,-0.08202224716729116,-1.0,0.010455872628234443
-0.020536822074851302,-1.0,0.005570158013496704,-0.07923172460180437,-1.0,0.010523084626753379
-0.03621245642323294,-1.0,0.008535393247596224,-0.07586998510913164,-1.0,0.010634447220847311
-0.05938603149680481,-1.0,0.006477367013061963,-0.06938554013740546,-1.0,0.010977126623783575
-0.03218209372772504,-1.0,0.02161258048501712,-0.06043352944999332,-1.0,0.010725887544430143
-0.0088402075177101,-1.0,0.02081133102768357,-0.03157621017271228,-1.0,0.01030122978821154
0.007746678065859269,1.0,0.011804356138741852,0.01182369390574163,1.0,0.0087866986012776
-0.017520357148720286,-1.0,0.008027846394430764,-0.012483139857782585,-1.0,0.008310344550542413
