manifold,manifold_dim,ambient_dim,reconstruction_error,smoothness,latent_utilization,complexity_penalty,score,n_points,k,mask_ratio,latent_shape,n_masks,reconstruction_error_mean,reconstruction_error_std,score_mean,score_std,reconstruction_error_ci95,rank
cylinder,2,3,0.005759142893277931,0.11980549697503268,0.2152777777777778,2.75e-08,0.005759170393277931,10000,8,0.25,"[10000, 3]",8,0.006116053970090905,0.00039787185442219933,0.006116081470090906,0.00039787185442219933,0.0002757111285790999,1
torus2,2,3,0.08233746642565051,1.1683085920400302,0.41898148148148145,2.75e-08,0.08233749392565051,10000,8,0.25,"[10000, 3]",8,0.06943431369035298,0.010256856254168549,0.06943434119035298,0.010256856254168549,0.007107638758758666,2
sphere2,2,3,0.13319300635117648,2.102775598872739,0.2511574074074074,2.75e-08,0.13319303385117648,10000,8,0.25,"[10000, 3]",8,0.12595828998994257,0.007752788538351801,0.12595831748994257,0.007752788538351801,0.005372408361602422,3
circle,1,2,0.21746913581088292,2.9965946036163698,0.3055555555555556,1.5000000000000002e-08,0.21746915081088292,10000,8,0.25,"[10000, 2]",8,0.20822164137488602,0.016697979440788744,0.20822165637488602,0.016697979440788744,0.011571109404801369,4
