horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,reference_log_return,-0.03137338523072097,-0.07031360792587721,0.02276909292832396,0.01219750978941778,-0.006071106849918167,0.04544061615501769,0.0023412938052965837,0.011709128228837608,-0.01959377445957187,0.04544061615501769
3,log_return,0.0163438740566476,0.012327260611742493,0.022751430892763297,-0.013329198396665678,0.004402270581785452,-0.03916381741959275,-0.010920318729888374,0.0006851978807105964,-0.0336375600130742,0.03916381741959275
3,asset_log_return,0.0163438740566476,0.012327260611742493,0.022751430892763297,-0.013329198396665678,0.004402270581785452,-0.03916381741959275,-0.010920318729888374,0.0006851978807105964,-0.0336375600130742,0.03916381741959275
12,vol_20,0.2892206189602036,0.07774058894248921,0.38965105931547617,-0.046343820705798525,-0.002676944813844256,-0.08191022223078934,-0.046729381877384325,-0.02753881179272322,-0.0716036922888497,0.38965105931547617
12,relative_strength_42,-0.1869272503680481,0.060255715977576625,-0.3579770882118914,-0.03261333875748671,-0.04465209960809928,-0.028798289581334333,-0.08126217509512008,-0.10784761014490388,-0.05172884246168486,0.3579770882118914
12,rolling_beta_ref_42,0.16158290121646815,0.11180252312066809,0.30667675464006355,-0.10310487457991135,-0.07061621234056914,-0.20611395105342764,-0.06329695262252966,-0.04321574576970021,-0.13027614151092226,0.30667675464006355
12,price_ratio,-0.06071384243696574,0.07116263702980209,-0.2876417131323949,-0.016601566306438224,-0.08128942650071358,-0.035833949562786564,-0.0288417299766918,-0.06869447090011828,-0.03560360148975335,0.2876417131323949
12,rolling_corr_ref_12,-0.15587184705116852,-0.09426915213901965,-0.22368877820910724,-0.03124297646094373,-0.007209858511144963,-0.08501039780711495,0.004207318116436569,0.005180162217521152,-0.002495144350988684,0.22368877820910724
12,funding_abs,0.18890628969804454,0.06526035700384226,0.21937582293611657,-0.12147986640221417,-0.06456964632592035,-0.18437775128915143,-0.04524390443176974,-0.04777792354859107,-0.07304877511498235,0.21937582293611657
12,rolling_corr_ref_42,-0.13563037986950227,-0.06523495249894867,-0.19960709563365606,-0.043775543082465014,-0.052084418389054525,-0.04182426702819184,0.009699541006172605,0.003625785316775119,0.017210511211342892,0.19960709563365606
12,reference_close,-0.08024230591388648,0.090876335550313,-0.17987082038024807,0.03268111241871702,-0.007157322961643691,0.03604469474024182,-0.009802280045420806,-0.027883542243983508,-0.04326345140880557,0.17987082038024807
12,funding_rate,-0.14015965511725226,-0.058839356047211196,-0.15933475037986905,0.0935119283353959,0.08358481984746763,0.1349356999226305,0.0280751520262623,0.055034002538799906,0.03899749252755318,0.15933475037986905
12,relative_strength_12,-0.025844533499566964,0.10510695437559973,-0.13847599725566706,-0.048197765410808315,-0.13783407650674168,0.08781707664433144,-0.0735612975309399,-0.13067494720594175,0.030026599372570906,0.13847599725566706
12,rolling_beta_ref_12,0.049023530868860056,0.06656140542694416,0.05280429160599092,-0.052261252613293764,-0.001625793925844568,-0.13503994252398532,-0.0415817646735221,-0.04018954063743539,-0.05029755361406632,0.13503994252398532
12,funding_z,-0.0710432509035563,-0.07173772922044766,-0.07748950387960778,0.08979427946990033,0.08990383238489134,0.0894962720032873,0.05256638930158589,0.052093283739107786,0.053481961026959846,0.0894962720032873
12,funding_abs_pct,0.0582439270529266,0.022631731001035823,0.08921368393814533,-0.013211065185649835,-0.028889305595731107,0.014826246905755599,-0.01443127568389781,-0.017452670765976654,-0.007557213070459983,0.08921368393814533
12,price_ratio_z_12,0.07555094090688921,0.09431029061020597,0.07060736044093731,-0.057561034686298945,-0.04970601442719833,-0.07719048826024642,-0.05840735656222561,-0.047692132975426446,-0.08572095127838456,0.08572095127838456
12,price_ratio_z_42,0.08652778553435092,0.17037436301192765,0.010445305148113957,-0.006527249938612224,-0.010063744674166864,-0.00424000745190036,-0.06249841946645188,-0.06198253743822439,-0.0661322831217838,0.0661322831217838
12,relative_log_return,0.00916086347029987,0.05360380156938489,-0.0248630793886201,-0.018743021912513792,-0.021509264078545892,-0.01627739133875676,-0.011494988976191419,-0.01289812029229359,-0.010172643416059779,0.0248630793886201
12,log_return,0.0001326654468050512,0.025902687793683595,-0.020424400492143696,-0.014773721964119,-0.013382610054364589,-0.018234072439311782,-0.00939464470304085,-0.009382442266845278,-0.010264139109141887,0.020424400492143696
12,asset_log_return,0.0001326654468050512,0.025902687793683595,-0.020424400492143696,-0.014773721964119,-0.013382610054364589,-0.018234072439311782,-0.00939464470304085,-0.009382442266845278,-0.010264139109141887,0.020424400492143696
12,reference_log_return,-0.02433878695039501,-0.05705711405637489,0.01004407282638548,0.006235573107627846,0.014701544653003842,-0.010613311542801672,0.0028189853840115226,0.005092198682782573,-0.0026354903441707218,0.010613311542801672
