future_lr_3,future_direction_3,future_rv_3,future_lr_12,future_direction_12,future_rv_12
0.0743483057583742,1.0,0.04517385236991156,-0.07714721153986825,-1.0,0.04201173999519429
-0.011714998595810378,-1.0,0.09276718263241043,-0.04586447454595366,-1.0,0.0418731124866878
-0.0877152843271834,-1.0,0.07167430205757179,-0.1283098563687059,-1.0,0.035456489410733656
-0.14540428446258657,-1.0,0.053139379918726866,-0.1571572999798967,-1.0,0.0333555510600336
-0.020062054704287124,-1.0,0.022117627282552912,-0.005723007927742552,-1.0,0.01965987610055676
-0.03903827260670972,-1.0,0.025531177281987522,0.03569709219600592,1.0,0.021582288422360738
-0.008026592448844738,-1.0,0.022806904787508013,0.08159663608603068,1.0,0.01965278995574933
-0.020164129303125056,-1.0,0.018355152725574326,0.06548325432073288,1.0,0.019481914804992884
-0.003661153067119838,-1.0,0.008833303421577695,0.08706969112790913,1.0,0.016953447082068775
0.0019353596131888584,1.0,0.010696333579469825,0.08877270753952604,1.0,0.0169254808515042
0.006076708057268898,1.0,0.01163567403225001,0.08103335591725713,1.0,0.017198258899118885
0.0021048536323070577,1.0,0.013928308475569933,0.09265330553688367,1.0,0.016391050990786613
-0.005661782681654237,-1.0,0.012229552498705012,0.07729039596164783,1.0,0.016873925926098425
0.02842646802240073,1.0,0.029832962065710206,0.06379533860411402,1.0,0.017173340789003576
0.07629166423752842,1.0,0.021542113311652632,0.07643596438207911,1.0,0.016145483718114636
0.0933496516033408,1.0,0.012186114302463264,0.062119598835865264,1.0,0.017061514348775324
0.0511442075441883,1.0,0.016103052254151203,0.012002811358547583,1.0,0.012639774280036509
0.01233432632519349,1.0,0.012735827410116833,-0.008405237513950559,-1.0,0.008811276346167221
-0.0008505209953493797,-1.0,0.0057473124074806335,-0.03261980539579501,-1.0,0.006544789740670467
-0.004614027706600798,-1.0,0.005945840939760277,-0.023141054839199593,-1.0,0.007457657267386646
0.0019224613418546976,1.0,0.004279890011092564,-0.011973614998553872,-1.0,0.0075555422705414245
-0.009546951964689354,-1.0,0.0032881151829397136,-0.040296239917391286,-1.0,0.0096144761394381
-0.011161309255874219,-1.0,0.0034708655650337195,-0.022157585869212182,-1.0,0.010940131513680592
-0.014112487522497497,-1.0,0.0018277128567143407,-0.00663742935657341,-1.0,0.012065326728444084
-0.020832579807436802,-1.0,0.005427791126539052,0.004286026991221381,1.0,0.012000018693638245
-0.023366059223165703,-1.0,0.005170577939202167,0.0011504998752331352,1.0,0.012160894300804657
-0.00854953765850125,-1.0,0.01321924975796374,0.044379615101375,1.0,0.016773347413606653
-0.0013897526283194739,-1.0,0.010892835167347766,0.031725856156177956,1.0,0.018255669700812945
0.016000341346441127,1.0,0.009802806098162234,0.04725288485054563,1.0,0.018015598984672983
0.008765948840590176,1.0,0.008046253107520936,0.028407333036988613,1.0,0.018062754645587806
-0.008526955516945656,-1.0,0.017809481667226436,0.030066069170732623,1.0,0.017999879222105837
-0.0036305587366133873,-1.0,0.019678216532349333,0.01710303258794943,1.0,0.01790890593183437
0.00725864698383516,1.0,0.022196542627743232,-0.052341616029603744,-1.0,0.026066031182447262
0.03503531494392331,1.0,0.006174447131754989,-0.04306687174075957,-1.0,0.025589686232286336
0.012146776488571098,1.0,0.011954999994462878,-0.07560312159718066,-1.0,0.025192946541369363
0.036904556935450916,1.0,0.025229428366474446,-0.11242683645585855,-1.0,0.024498203078802117
0.006607249357519773,1.0,0.0343026335890481,-0.132910423179678,-1.0,0.024149642560782465
0.02273632575214679,1.0,0.03310985857371573,-0.10054122922187742,-1.0,0.02622373606316985
-0.02452181972288764,-1.0,0.01689139003421158,-0.2063766914571427,-1.0,0.026090626738115436
-0.0030495396137648068,-1.0,0.007883297860629454,-0.20738883239562378,-1.0,0.02612231476308021
-0.014149510916155073,-1.0,0.0018621859616740127,-0.21109836771552623,-1.0,0.025816475108411886
-0.07198300022600218,-1.0,0.03517025409045057,-0.18024436068473065,-1.0,0.02839975480889317
