horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,vol_20,0.4597908389856466,0.47560965515467707,0.35562846386400254,0.022414627766812103,0.02171899939258675,0.02815568350659269,0.015536179231858597,0.01717186919696587,0.018442156239595272,0.35562846386400254
3,vol_5,0.41373685291813805,0.42218721791063324,0.34173879152159187,0.01445749623423767,0.012578853286521629,0.021588124877641838,0.01855348887336613,0.01959327896749345,0.02119454582638428,0.34173879152159187
3,log_return,-0.0344973170277886,-0.03882347367463137,-0.023263185628671416,-0.009116554296868742,-0.008714308991486534,-0.010162133416512778,-0.03520490791679912,-0.03600456653691692,-0.0348399543726857,0.0348399543726857
3,lr_z20,-0.008877888668933721,-0.011839328221688847,-0.004187353565692797,-0.003453054752323476,-0.003796460718562457,-0.0029282962243813828,-0.03626034567904365,-0.04255869006732427,-0.027676641712684535,0.027676641712684535
6,vol_20,0.5415582162856623,0.5582923638350701,0.4247560832509592,0.02897426660638995,0.028219658518599373,0.03621929575135676,0.019577174038236625,0.025013697279663096,0.017145697262953882,0.4247560832509592
6,vol_5,0.4746136156996015,0.486268288620178,0.3852602092029721,0.015230919046988074,0.008714151230033941,0.03569089472949228,0.01965656360472383,0.020641211072048152,0.024205957752021435,0.3852602092029721
6,log_return,-0.03469280495374266,-0.0404222012304905,-0.01964950678978151,-0.011249017701527926,-0.01306961895120378,-0.0066236232320489455,-0.030977840216656134,-0.03561943313522574,-0.02324987313212591,0.02324987313212591
6,lr_z20,-0.007566063246915699,-0.014126976564709964,0.00440490598950531,-0.0002025803117421725,-0.000771516470697859,0.0008474944548239105,-0.03003830464281046,-0.041501584042852604,-0.014418885240083853,0.014418885240083853
12,vol_20,0.5874557237160738,0.6036652029840398,0.464847303245606,0.03592619716400867,0.035871254845416645,0.04293803844305493,0.022708427489789622,0.030900905996974263,0.019754860558263178,0.464847303245606
12,vol_5,0.49156392602341853,0.5052070386737614,0.3886226575255286,0.029597043239515876,0.023296440377648615,0.05100605657043343,0.021448276359148966,0.023124468310197818,0.028427542060598263,0.3886226575255286
12,log_return,-0.03181901307489972,-0.03234607069092518,-0.03171740979456559,7.127688080566327e-05,0.0027838404321634223,-0.0068495826797717214,-0.01816723678129895,-0.021446789500961988,-0.012627510318644895,0.03171740979456559
12,lr_z20,-0.008091982077554398,-0.011080253023028938,-0.0035090003659158328,0.005962718318923607,0.007615263283707325,0.0031331559464567718,-0.014180470959921906,-0.022534745090767874,-0.0027639092171277075,0.0035090003659158328
