feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
vol_20,3,"(-0.00055, 0.00286]",9309,0.0004497549426960793,0.00285863117684484,0.002450417541075773,7.761514919373449e-06,0.5030622112388525
vol_20,3,"(0.00286, 0.00407]",9312,0.0028588502022995413,0.004070552157195442,0.003646970923994053,2.1178899200955475e-05,0.5027920962199313
vol_20,3,"(0.00407, 0.00535]",9312,0.004070794918325217,0.005352919696274176,0.004221345877213988,-0.00020368595478298008,0.4965635738831615
vol_20,3,"(0.00535, 0.00724]",9312,0.005352962322269213,0.007237136673217223,0.004923562962999559,0.00013922133308023654,0.5163265306122449
vol_20,3,"(0.00724, 0.0375]",9312,0.007237398662704658,0.03747416829203459,0.007725982501895237,0.000349655488093761,0.5182560137457045
vol_20,3,nan,9,,,0.0031219026081658616,-0.00042477877724797806,0.4444444444444444
vol_20,6,"(-0.00055, 0.00286]",9306,0.0004497549426960793,0.00285863117684484,0.0027252629430353187,3.1969061084471836e-05,0.5080593165699548
vol_20,6,"(0.00286, 0.00407]",9312,0.0028588502022995413,0.004070552157195442,0.003976385770651161,3.8800633605481905e-05,0.49817439862542956
vol_20,6,"(0.00407, 0.00535]",9312,0.004070794918325217,0.005352919696274176,0.0046023228141819595,-0.00037867070590674983,0.48571735395189003
vol_20,6,"(0.00535, 0.00724]",9312,0.005352962322269213,0.007237136673217223,0.005383118909076678,0.00022692570004569497,0.5201890034364262
vol_20,6,"(0.00724, 0.0375]",9312,0.007237398662704658,0.03747416829203459,0.008304372763708262,0.0007076718320103066,0.5257731958762887
vol_20,6,nan,9,,,0.003962497440085239,0.0010903529666476982,0.5555555555555556
vol_20,12,"(-0.00055, 0.00286]",9300,0.0004497549426960793,0.00285863117684484,0.002991128589874545,0.00015631838545821224,0.5149462365591397
vol_20,12,"(0.00286, 0.00407]",9312,0.0028588502022995413,0.004070552157195442,0.004148483923865323,-0.00021466075007599134,0.4945763075931694
vol_20,12,"(0.00407, 0.00535]",9312,0.004070794918325217,0.005352919696274176,0.004856592442950047,-0.0004281384955100307,0.4849656357388316
vol_20,12,"(0.00535, 0.00724]",9312,0.005352962322269213,0.007237136673217223,0.005664231217433152,0.0006408648663220746,0.5172895189003437
vol_20,12,"(0.00724, 0.0375]",9312,0.007237398662704658,0.03747416829203459,0.00854635400569045,0.0011025767260381505,0.5292096219931272
vol_20,12,nan,9,,,0.004575976740123634,0.00024314958679876812,0.4444444444444444
lr_z20,3,"(-0.21, 0.209]",9312,-0.21003656293916387,0.2087950201928748,0.0042867582585320975,-0.00011757827297905823,0.49634801288936625
lr_z20,3,"(-0.715, -0.21]",9312,-0.7151167053010221,-0.21005164154819597,0.004479107993298437,0.0001783411630362782,0.5188486736118569
lr_z20,3,"(-4.1690000000000005, -0.715]",9312,-4.16766968360202,-0.7151563944931325,0.004932926140390343,0.00030020525117040745,0.5452104810996563
lr_z20,3,"(0.209, 0.717]",9309,0.2088366404814082,0.7169962284117632,0.004451993985648639,-9.342948530422014e-05,0.48898915028467077
lr_z20,3,"(0.717, 4.196]",9312,0.717016141282085,4.196357522839984,0.004818138267081184,4.656002439456807e-05,0.4875953173665557
lr_z20,3,nan,9,,,0.0031219026081658616,-0.00042477877724797806,0.4444444444444444
lr_z20,6,"(-0.21, 0.209]",9311,-0.21003656293916387,0.2087950201928748,0.004712523225430373,-0.00012644971557229304,0.4946837074428096
lr_z20,6,"(-0.715, -0.21]",9312,-0.7151167053010221,-0.21005164154819597,0.0048622576519113635,0.0002447397141425312,0.522229381443299
lr_z20,6,"(-4.1690000000000005, -0.715]",9312,-4.16766968360202,-0.7151563944931325,0.005312388851433907,0.0002876866994799221,0.5341494845360825
lr_z20,6,"(0.209, 0.717]",9308,0.2088366404814082,0.7169962284117632,0.0048713115184839595,0.00027073910975301504,0.501504082509669
lr_z20,6,"(0.717, 4.196]",9311,0.717016141282085,4.196357522839984,0.005234386654671248,-4.9942531183713237e-05,0.4853399205241113
lr_z20,6,nan,9,,,0.003962497440085239,0.0010903529666476982,0.5555555555555556
lr_z20,12,"(-0.21, 0.209]",9311,-0.21003656293916387,0.2087950201928748,0.005022965418093476,5.9187135590606174e-05,0.500483299323381
lr_z20,12,"(-0.715, -0.21]",9311,-0.7151167053010221,-0.21005164154819597,0.005137749531288217,0.00020264174172656945,0.51031149301826
lr_z20,12,"(-4.1690000000000005, -0.715]",9309,-4.16766968360202,-0.7151563944931325,0.00549134856871255,0.00028949407343566413,0.5248684069180363
lr_z20,12,"(0.209, 0.717]",9307,0.2088366404814082,0.7169962284117632,0.005143541467525189,0.0005331210811562098,0.5089717416997959
lr_z20,12,"(0.717, 4.196]",9310,0.717016141282085,4.196357522839984,0.005414115515923735,0.00017276000099775385,0.49634801288936625
lr_z20,12,nan,9,,,0.004575976740123634,0.00024314958679876812,0.4444444444444444
log_return,3,"(-0.000785, 0.000882]",9310,-0.0007850778627584987,0.0008820533887270443,0.0034075614836426133,-0.0001248577454497528,0.49591749033089816
