horizon,feature,corr_rv_all,corr_rv_train,corr_rv_test,corr_lr_all,corr_lr_train,corr_lr_test,corr_direction_all,corr_direction_train,corr_direction_test,max_abs_test_corr
3,rolling_beta_ref_12,0.062199934493688575,0.04947391758229378,-0.05173194028693388,0.013523890903076253,0.020029270550953337,-0.003063368467978201,0.018085808632867593,0.014900405625922883,0.01744685064513422,0.05173194028693388
3,funding_z,-0.03572245208226976,-0.047267026662954154,0.0026323344155303927,-0.013640881460521358,-0.0028948411093458848,-0.0467267883058977,-0.013918985588663967,-0.01837922445319551,-0.0033658577113928737,0.0467267883058977
3,price_ratio_z_12,-0.016610903186820625,-0.01849567532158758,-0.01871769798331881,-0.019843986359688585,-0.02063117483408049,-0.01753880694769101,-0.060929686510821264,-0.06883731984247558,-0.04271656434955464,0.04271656434955464
3,price_ratio_z_42,-0.0019154345450845764,0.004869246257602472,-0.026800484979977526,-0.038507219203467336,-0.051748630186026434,-0.0017008200526762547,-0.08543207647894971,-0.10575829193336012,-0.04018455863756804,0.04018455863756804
3,reference_log_return,-0.038762096591395574,-0.045792608202985544,-0.01944701433080944,0.012063005980090608,0.00726413536499752,0.026650429634618774,-0.002486989358450697,0.007318968405747877,-0.025207750381854,0.026650429634618774
3,log_return,-0.020891442250622616,-0.021992258183902623,-0.013092590825448561,-0.009266547653152612,-0.01783641211067358,0.024843275762624507,-0.017480868611548836,-0.0182651421005413,-0.015239413776042305,0.024843275762624507
3,asset_log_return,-0.020891442250622616,-0.021992258183902623,-0.013092590825448561,-0.009266547653152612,-0.01783641211067358,0.024843275762624507,-0.017480868611548836,-0.0182651421005413,-0.015239413776042305,0.024843275762624507
3,funding_abs,0.052837034818427005,0.06236999530243039,-0.01665406537188873,0.000654813640903129,0.004918065838843678,-0.008664672080810492,-0.0275045918753584,-0.03401651610475257,-0.017994975930026927,0.017994975930026927
3,relative_log_return,-0.002909904969334202,-0.00185329975931117,-0.0020150180147143685,-0.02112086299437116,-0.028691999769188757,0.013766339233911134,-0.022729114515318297,-0.029308684045826188,0.00013805882274046577,0.013766339233911134
12,vol_20,0.24549192128998495,0.18492466570959576,0.3448477450428117,-0.009819372685131432,0.028476531463957677,-0.18311238052122603,-0.017242954662287226,0.01925039894644139,-0.1815364723734629,0.3448477450428117
12,rolling_corr_ref_42,-0.029683782730954164,0.06936614070328811,-0.251567722107405,0.026901844737918536,0.0019209958184900659,0.10400119799562238,0.031786026256829074,0.005741491186883703,0.11990231862532892,0.251567722107405
12,rolling_corr_ref_12,-0.08799438791532414,-0.041846101169290606,-0.2018275639027875,0.06693437663794331,0.05062482951799463,0.10972616136962979,0.06769023964883605,0.029428173043154055,0.15721696689645634,0.2018275639027875
12,rolling_beta_ref_42,0.117248117040146,0.05462418190094924,-0.08331120974449642,0.01869247692964595,0.06649331487343907,-0.18579806792067188,-0.007268333989312095,0.014298644579614382,-0.1125396531432781,0.18579806792067188
12,price_ratio,0.2411649649115497,0.1449502761704415,-0.02189570828857206,-0.06772940696966169,-0.07830178146290777,-0.1682120649586915,-0.04676846552285252,-0.06960694368261688,-0.17968845808603412,0.17968845808603412
12,price_ratio_z_12,0.014325346327630897,0.011549346588315157,0.016548325921682767,-0.06879796009966214,-0.0665767376010538,-0.07580781399605145,-0.09698289487598809,-0.06638430879577313,-0.1702624717231237,0.1702624717231237
12,price_ratio_z_42,-0.009974160913868954,-0.007003937999418902,-0.02902443771577174,-0.08671174595057807,-0.11495768289107682,-0.009406967085578897,-0.12899943213430787,-0.11769326935186733,-0.1544474000921211,0.1544474000921211
12,rolling_beta_ref_12,0.022170376337354983,-0.011427657143025615,-0.14713532852936723,0.03752654475674123,0.03389968566385033,0.08686519671736422,0.01795597038120113,0.005776460027133749,0.06228270667048351,0.14713532852936723
12,reference_close,0.10864409322820769,-0.046436414504478274,-0.13141970754778576,-0.059704748755653556,-0.04556796401117093,-0.14454656459499854,-0.04301679043821305,-0.054434051420830055,-0.09446075562773716,0.14454656459499854
12,relative_strength_12,-0.023496893840572276,-0.015896695702134447,-0.029308003602476523,-0.11558621153792985,-0.1320645494367674,-0.04977916366373133,-0.11136630064841428,-0.10936882713562805,-0.12468635412183998,0.12468635412183998
12,relative_strength_42,-0.04797424342607217,-0.028124141868567883,-0.1026766600636139,-0.03154049488612702,-0.04899883760591171,0.027892465929373625,-0.04391024253666988,-0.03899985057077198,-0.05856550209235462,0.1026766600636139
12,reference_log_return,-0.04364133036223235,-0.044957440686279354,-0.05203807253118604,0.00018498398199813,0.004397605601978645,-0.011986394607526889,-0.01090573401418953,-0.0041536173288137836,-0.026704980913361008,0.05203807253118604
12,funding_abs_pct,0.02560620051756498,0.04787676174296171,-0.05040858215793879,0.0009779766034439408,0.010467413609092186,-0.023507744951478973,0.0011779046552734596,0.023637103744062266,-0.04540084439497822,0.05040858215793879
12,log_return,-0.040149335660874294,-0.03882614046692025,-0.048087192030803305,-0.01622195888449785,-0.018971558329759042,-0.005781255754017635,-0.03219923880744261,-0.029168235476246456,-0.04280620258822254,0.048087192030803305
12,asset_log_return,-0.040149335660874294,-0.03882614046692025,-0.048087192030803305,-0.01622195888449785,-0.018971558329759042,-0.005781255754017635,-0.03219923880744261,-0.029168235476246456,-0.04280620258822254,0.048087192030803305
12,funding_rate,0.03530351294293816,0.0035496886081480272,-0.00726133628752311,-0.03687838991953385,-0.031216793608747476,-0.04395320914573234,-0.025863825676908963,-0.024889594844585437,-0.030408903313291862,0.04395320914573234
12,relative_log_return,-0.02647978196278788,-0.02524605383790835,-0.025910982787333937,-0.022763057602008297,-0.02847971831092869,0.0024504856338714216,-0.03755045811155908,-0.037103445206123235,-0.0421227262091201,0.0421227262091201
12,funding_abs,0.05463452051616324,0.05083641711249966,-0.0031222580277325087,0.008639536587434113,0.024910649398977195,-0.028053622285622273,0.007576738133574256,0.030652212504804464,-0.0415983592468513,0.0415983592468513
12,funding_z,-0.008080516442088846,-0.006726720728457159,-0.015426802515143055,-0.00665537044933246,-0.0014915826954211531,-0.022265553515168703,-0.0032281133453368233,-0.0021234049764341967,-0.005882914548930097,0.022265553515168703
